current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch
0.5424676165905092,0.48600017799684914,0.6462662242249793,0.6574555658168466,1.2484412575662103,0.5424676165905092,0.423035857164402
0.00980423802855647,0.0,0.44123008568346517,0.6698067935179771,1.223156202527103,,0.9148633202485029
0.08354042635160369,0.2569221107400786,0.6161216046825284,0.6255609474815194,1.327761429538331,0.08354042635160369,0.423035857164402
0.00980423802855647,0.0,0.5617012295157272,0.6734908190761342,1.3105061862047918,,0.8449070458972403
0.5630997031146243,0.5343829898349378,0.6029896360800454,0.6255609474815194,1.4660765372061442,,0.7063950542796786
0.019233175342220257,0.0,0.6308081703830098,0.648150460701653,1.3973634811730353,,0.8918212615283342
0.08354042635160369,0.0,0.6039359308784116,0.6354268000766978,1.2917246727283112,,0.912001235290911
0.4429735714788802,0.0,0.5343829898349378,0.6910138024728482,1.223156202527103,,0.8692942392849475
0.019233175342220257,0.08354042635160369,,0.6910138024728482,0.0,,1.1533151758623348
0.7374811974546824,0.44123008568346517,0.648150460701653,0.651079754622085,1.3852268599316875,0.2569221107400786,0.7063950542796786
0.00980423802855647,0.0,,0.6761398487645732,0.0,0.00980423802855647,1.1588047555449505
0.05362495908375155,0.0,0.6124288945957816,0.6550492863214452,1.223156202527103,0.05362495908375155,0.0
0.08354042635160369,0.0,0.5143212870569728,0.6656118611656677,1.0804178182729878,,0.9320772496828682
0.08354042635160369,0.0,0.0,0.6870379087810791,1.026672031199051,,0.0
0.14396831531616694,0.0,0.48600017799684914,0.6767661283438604,1.3973634811730353,0.14396831531616694,0.9148633202485029
0.00980423802855647,0.0,0.5143212870569728,0.6797078647811866,1.4892992254175486,0.00980423802855647,0.7063950542796786
0.00980423802855647,0.0,,0.6878819851256844,0.959134838920824,,0.625800285598644
0.00980423802855647,0.0,0.6375399955160674,0.6195156162140293,1.0804178182729878,,0.0
0.00980423802855647,0.0,0.6039359308784116,0.672071252218482,1.0804178182729878,,0.8449070458972403
0.00980423802855647,0.0,0.6124288945957816,0.6607625402758197,1.223156202527103,,0.625800285598644
0.00980423802855647,0.0,,0.6823727633956729,0.0,,0.9637291374803095
0.00980423802855647,0.0,0.19015675148242275,0.6537774330630485,1.2484412575662103,,1.1131721191236783
0.00980423802855647,0.0,,0.6910138024728482,0.0,0.00980423802855647,1.1164530853302448
0.00980423802855647,0.0,0.5989937658314456,0.6550492863214452,1.1622831138840004,,0.6725029670790565
0.00980423802855647,0.0,0.5989937658314456,0.6414349232056878,0.8697416861919439,,1.1174227609766234
0.00980423802855647,0.0,0.6124288945957816,0.6395392040666789,1.026672031199051,,1.1174227609766234
0.3656663411643122,0.5496051325127769,0.6255609474815194,0.6354268000766978,1.3852268599316875,0.19015675148242275,0.5546183566222742
0.00980423802855647,0.0,0.0,0.6833713636336338,1.0804178182729878,,1.0332741782140202
0.00980423802855647,0.0,0.6083877907186052,0.6331875282688906,0.7412763113750154,,0.423035857164402
0.08354042635160369,0.0,,0.6874632625419422,1.2917246727283112,0.08354042635160369,1.1269832835704012
0.08354042635160369,0.0,0.48600017799684914,0.6797078647811866,1.026672031199051,,0.0
0.00980423802855647,0.0,0.0,0.6767661283438604,1.3437034446606386,0.00980423802855647,0.9342067302312695
0.00980423802855647,0.0,0.5668960693907449,0.6596972838889588,0.7412763113750154,,0.9148633202485029
0.00980423802855647,0.0,,0.688294261659866,0.0,,1.1200140007743962
0.00980423802855647,0.0,0.5617012295157272,0.6823727633956729,1.327761429538331,0.00980423802855647,0.0
0.00980423802855647,0.0,,0.6828765594899542,1.3852268599316875,,0.9687112141532411
0.04548701437536844,0.0,,0.6627923278454897,1.026672031199051,,1.1198015847563465
0.00980423802855647,0.0,0.6226511014835566,0.6282723810177272,0.8697416861919439,0.00980423802855647,0.8449070458972403
0.35279251707864995,0.0,0.6414349232056878,0.6414349232056878,1.2484412575662103,0.35279251707864995,1.1352102087980536
